Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Score,CLTV,Churn,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
0,0,1,0,-1.076528230548336,1,1,0.5219345214236869,-0.7855124167317513,1.824667051961472,0.5333153951739891,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,1,0,-1.1172721918246462,1,1,0.3175057947008148,-0.8596539702418583,1.081510710421964,0.7371501633811322,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.3087664528462136,1,0,1.3296772953043026,0.815601012863782,1.3601943384992794,-0.7691972315438548,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
0,1,1,0,-0.22090504374582004,1,1,0.34576017156495187,-0.15615849776615978,1.8711143233076912,0.09773487390146338,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.38388088885106114,1,0,0.35905634891278065,-0.23149125743203763,1.0350634390757445,-1.9338465088103942,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0.06430268518835193,1,1,1.1717851892988325,0.5279688449916352,0.6170379969597711,-1.550704807574561,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.2802480369298874,1,1,0.6715165165867639,-0.9698625990239156,0.9886161677295253,1.0805398558794728,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.9135523854430948,1,1,0.706418982124815,-0.6393690689172737,1.2208525244606216,-1.2140814144357936,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,-0.791320501614164,0,1,-0.6398189743428778,-0.7439746168925572,0.7099325396522097,0.38445680926337833,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,1,0,0.2680224915699033,1,1,0.7147290929672082,0.433554727460169,1.824667051961472,-0.8774580212970262,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,-0.01718523736426863,1,1,0.5169484549182508,0.1380253039627267,1.5459834238841565,1.330047144763735,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.10504664646466222,1,1,1.178433277972747,0.5489693683304099,0.6170379969597711,-1.4018462216639502,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,0.9606698332671781,1,0,1.1800953001412255,1.4696614298749908,0.38480164022867486,0.650034059126627,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
0,0,1,0,-0.8320644628904743,1,0,-1.5223527458050319,-0.9043242010832645,0.6170379969597711,-0.7328283724861487,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.2802480369298874,1,0,0.3490842159019089,-0.9741421174353885,1.3137470671530602,-0.9789525116906244,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,-1.1580161531009565,1,1,0.8111263787389692,-0.8546244331397147,0.7099325396522097,1.1896464330525909,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,-1.2802480369298874,1,1,0.6947848269454648,-0.9695537677983455,0.33835436888245557,0.404755707342098,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-0.8320644628904743,1,1,-0.10464783609275789,-0.6924659803420959,0.38480164022867486,1.0729277690999528,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,1,0,1.3273654847539706,1,0,1.3446354948206103,1.9867110795992984,1.4995361525379372,-0.17376288790141187,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1,0,1,0,-0.9542963467194051,0,1,-1.1583698909082112,-0.8975299141207198,1.127957981768183,-1.5464758704748278,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-0.9542963467194051,1,0,0.0067076491953105815,-0.7148341848226817,0.8028270823446483,-0.3539156083500487,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.0357842692720256,1,0,-1.4891123024354593,-0.9466561383596394,1.9175615946539106,0.0655949519434906,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,1,1,0,0.6754621043330061,1,0,0.8393807556031058,0.9988261671199405,1.7317725092690335,0.5561516555125486,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,1,1,0,0.4309983366751445,1,1,1.52745793335326,1.060879184086299,0.29190709753623634,-1.4153788203830968,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,1,0,1.3273654847539706,1,1,1.3529456056630036,2.074617682020535,1.4066416098454986,1.1152171400972855,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,0.9606698332671781,1,1,1.3213671844619093,1.5491634110860666,1.4995361525379372,1.5787086462280506,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
1,0,1,0,-0.9135523854430948,1,1,0.679826627429157,-0.6300158946571472,0.756379810998429,-0.700688450528176,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0.4309983366751445,1,0,-0.28747027462540753,0.09529629796776176,0.29190709753623634,-1.9025523742723682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-1.2802480369298874,1,1,0.8227605339183194,-0.9678551960577091,1.8711143233076912,0.5028670480559095,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,-0.506112772679992,1,1,0.9889627507661827,-0.1692617654796389,1.1744052531144022,1.0171057993834738,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2802480369298874,1,1,-0.6348329078374417,-0.9872012664023578,1.6853252379228143,-1.7816047732199969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,-1.2395040756535771,1,0,0.8210985117498408,-0.9361117579437419,0.9886161677295253,-1.9761358798077269,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.1987601143772668,1,1,0.1579516665268661,-0.909287560065643,1.3137470671530602,-1.2902022822309922,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.2802480369298874,1,1,0.325815905543208,-0.9744509486609588,1.638877966576595,-0.4579474610034869,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,-0.9950403079957154,1,0,-1.5007464576148097,-0.934876433041461,1.127957981768183,0.8716303631526497,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,-1.2395040756535771,1,0,-1.494098368940895,-0.9915249035603407,0.43124891157489414,-1.7249370160835713,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,0,-1.1580161531009565,0,1,-1.3478404181147754,-0.964987477534557,1.5924306952303757,-1.9989721401462865,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.2395040756535771,1,0,0.16127571086382367,-0.9433251729981319,0.9886161677295253,-1.7579227254614906,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.1580161531009565,1,0,-0.6364949300059205,-0.9230746683500277,0.8957216250370867,-1.300351731270352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.2802480369298874,1,1,0.3407741050595158,-0.9742524143016635,0.8957216250370867,0.3692326357043386,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0.797693988161937,0,1,-0.5201533782124163,0.11806157116693769,1.453088881191718,1.0111852874438474,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.2395040756535771,0,1,-1.000477784902741,-0.9798996138549476,0.29190709753623634,-1.0618396788453963,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,-1.2802480369298874,1,0,0.5053142997389005,-0.9720685363494171,1.3601943384992794,-1.9922058407867131,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,0,0,-1.2395040756535771,1,1,-0.5168293338754589,-0.9671713554868038,1.4066416098454986,-0.7835756176829478,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.1987601143772668,1,1,0.3424361272279943,-0.8879340867547881,0.4776961829211134,0.4766476380375634,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,-1.1987601143772668,1,1,-0.48691293484284354,-0.9331778613008248,1.2672997958068408,-0.9544246765121714,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.3023929662984406,1,1,0.5003282332334644,-0.11821637576753316,1.2208525244606216,0.1129590474605031,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-1.2802480369298874,1,0,-1.504070501951767,-0.9987383186147307,0.33835436888245557,-0.715066836667269,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,-1.1580161531009565,1,1,0.703094937787858,-0.8391387531146939,0.7099325396522097,1.0475541465015534,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-1.1987601143772668,1,1,-0.6464670630167922,-0.9449355072457482,0.38480164022867486,-1.6505077231282659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,0.02355872391204165,1,1,0.9873007285977041,0.3627661986848244,1.7317725092690335,-0.05789001136872056,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,1,0,0,-0.09867315991688919,1,0,0.8942274871629008,0.20949767330897684,1.7782197806152529,-1.6234425256899732,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0.512486259227765,1,1,0.7463075141683023,0.731665097628448,0.6634852683059904,0.7337670137013456,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.9135523854430948,1,0,1.1219245242444733,-0.5624039156305247,0.9886161677295253,-0.6287965198327106,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,0,0,-0.506112772679992,1,1,1.1219245242444733,-0.19434327287059155,1.5459834238841565,0.8817798121920096,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.7098325790615434,1,1,0.7014329156193795,-0.44725398723934395,1.7317725092690335,-0.695613726008496,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.42462485012737144,1,0,0.8127884009074476,-0.16564402826581642,1.081510710421964,-1.0491528675461965,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,-1.1987601143772668,1,1,0.18288199905404562,-0.9152215314712423,0.33835436888245557,-1.1531847201996346,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.7098325790615434,1,1,0.9490742187226954,-0.3700020621002797,0.8492743536908675,0.7295380766016123,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.2802480369298874,1,0,-1.4924363467724167,-0.9985839030019457,1.9175615946539106,-0.12978194206418597,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,-1.1172721918246462,1,1,0.8011542457280975,-0.8069982462821363,0.942168896383306,-0.03843690070994757,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0,1,0,0.02355872391204165,1,1,1.0305133049781485,0.332412501085923,0.8028270823446483,-0.20336544759954467,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,0,0,-1.2395040756535771,1,1,0.5717951864780458,-0.9258982681266698,1.7782197806152529,-1.1421894837403281,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2395040756535771,1,0,-0.6464670630167922,-0.9678772554309641,1.0350634390757445,-0.7810382554231079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2802480369298874,1,1,-0.41877002593521945,-0.9843335478792058,0.570590725613552,-0.22281855825831767,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,0,0,0.5532302205040753,1,1,1.5025276008260804,1.143337121313547,1.0350634390757445,-1.6902597318657586,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,0,0,1.2051336009250397,1,1,1.0620917261792426,1.6950861651679938,1.5459834238841565,0.5197827964548426,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,0,0,-0.9135523854430948,1,1,1.1202625020759949,-0.5404768986150393,0.7099325396522097,0.6618750830058802,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.076528230548336,1,1,0.6831506717661141,-0.7914243287640954,0.756379810998429,0.24743924723202074,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,0.3087664528462136,1,1,1.213335743510798,0.8072846291466413,0.5241434542673327,-1.5439385082149877,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2802480369298874,1,1,0.1579516665268661,-0.9766789453597153,0.8028270823446483,-1.149801570519848,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1.0421577558197987,1,1,1.278154608081465,1.6475482158034356,0.7099325396522097,1.4408452967767464,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
1,0,0,0,1.5310852911355222,1,1,1.3030849406086444,2.191311766539567,0.9886161677295253,0.12057113424002297,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,-1.2395040756535771,1,1,0.7114050486302511,-0.9285233335440167,1.6853252379228143,-1.2115440521759535,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0,1,0,-0.46536881140368175,1,1,1.5424161328695678,0.014911941826485243,1.4066416098454986,-0.23550536955751744,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,0,-0.6690886177852331,1,1,0.8194364895813623,-0.3763551615977242,0.6634852683059904,-0.5966565978747378,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,1,1,0,-1.0357842692720256,1,1,1.0238652163042339,-0.7230843904200575,1.127957981768183,-0.9611909758717447,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,0,1.1236456783724194,1,0,0.8692971546357213,1.398608188620586,0.8028270823446483,-0.24565481859687727,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0,1,0,0.7162060656093164,1,0,1.4543289579402001,1.4680069768808646,1.081510710421964,-0.10779146914557301,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0
0,1,0,0,-1.1580161531009565,1,1,0.46708778986389177,-0.8781838437760713,0.6170379969597711,0.7608322111396384,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-1.2802480369298874,1,0,-0.6780454842178864,-0.9877748101069881,1.4066416098454986,-0.7438236089454552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0.9199258719908678,1,1,1.1701231671303538,1.4232705679196933,1.127957981768183,1.0805398558794728,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,1,0,-0.8320644628904743,1,0,-1.495760391109374,-0.9060668915704109,1.638877966576595,-1.4788128768790956,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,0,0,-1.2802480369298874,1,1,0.8343946890976701,-0.967700780444924,0.9886161677295253,1.310594034104962,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,1.2051336009250397,1,1,1.17510923363579,1.8222584519831582,1.4995361525379372,1.0137226497036873,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,0,0,-1.2802480369298874,1,0,-0.46530664665262134,-0.984951210330346,1.2208525244606216,-0.5780492746359114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,-0.506112772679992,1,1,0.29423748434211433,-0.3616856783831389,1.6853252379228143,1.2243237172704036,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.1987601143772668,1,1,1.0072449946194475,-0.8717425067856067,0.8492743536908675,1.2344731663097634,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.42462485012737144,1,1,0.9922867951031402,-0.07886245388058542,1.2208525244606216,-0.622876007893084,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,1,0,-1.1580161531009565,1,1,0.525258565760644,-0.866558554070678,1.2672997958068408,-1.1176616485618753,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,1,0,1.082901717096109,1,0,0.6897987604400287,1.2359203108648467,0.9886161677295253,1.60915699334613,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,0,0,1.1236456783724194,0,1,-0.46530664665262134,0.3282873982872352,0.38480164022867486,0.45634873995884373,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.7098325790615434,1,0,1.3396494283151743,-0.309074073169927,1.1744052531144022,-1.9279259968707676,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.9135523854430948,1,1,1.5058516451630375,-0.547072651218289,0.8028270823446483,1.1854174959528576,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.076528230548336,1,0,0.6349520288802342,-0.7878507102967829,1.7782197806152529,-0.3716771441689284,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,1.24587756220135,1,1,1.1884054109836186,1.734770977653767,0.942168896383306,0.8555604021736634,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,0.7162060656093164,1,1,1.2980988741032085,1.2064710475694012,1.9175615946539106,1.1930295827323774,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.2802480369298874,0,0,-1.336206262935425,-0.9965103219159743,0.8028270823446483,1.1558149362547248,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.8320644628904743,1,1,1.1335586794238242,-0.51281444455325,0.570590725613552,0.9790453654858745,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0,0,0,-0.9542963467194051,1,0,1.1136144134020802,-0.5999269095373061,1.0350634390757445,-1.2242308634751533,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,-0.6283446565089229,1,0,0.9656944404074818,-0.2901471309171237,1.5924306952303757,0.4555029525388971,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,0,0,-0.9542963467194051,1,1,1.1867433888151402,-0.6020887281162977,0.5241434542673327,-0.30739730025298284,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,0,0,-0.9135523854430948,1,1,0.2676451296464558,-0.7035397857161138,1.8711143233076912,-1.0254708197876903,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,-1.2802480369298874,1,1,0.2909134400051568,-0.974914195499314,1.638877966576595,-0.027441664250641096,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,-1.1987601143772668,1,1,0.48537003371715715,-0.9168980438386234,1.4995361525379372,-0.7615851447643348,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.791320501614164,1,1,0.5435408096139093,-0.5872207105424172,0.942168896383306,0.34216743826604573,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,-1.1580161531009565,1,1,0.6582203392389346,-0.8484919273748205,1.127957981768183,-1.6361293369891727,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.076528230548336,1,1,0.4737358785378064,-0.8156675799713574,1.8711143233076912,-0.962882550711638,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.1987601143772668,1,0,0.3191678168692938,-0.9121552785887951,1.7782197806152529,-1.98543954142714,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0.10504664646466222,1,1,1.1385447459292597,0.49082086043018924,1.081510710421964,-1.968523793028207,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,0,0,-1.2395040756535771,1,0,-0.6597632403646212,-0.9697964209041505,1.1744052531144022,1.2674588756876828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,-1.2802480369298874,1,0,-0.6680733512070144,-0.9876424538674582,0.7099325396522097,-0.5932734481949512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-1.2802480369298874,1,1,-0.6348329078374417,-0.9872012664023578,0.6170379969597711,-0.7023800253680692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,-0.9950403079957154,1,0,1.1800953001412255,-0.6401411469811993,0.7099325396522097,0.577296341011215,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1,0,0,0,-1.0357842692720256,1,0,-1.5140426349626388,-0.9578181812266771,1.081510710421964,0.07405282614295712,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.2395040756535771,1,1,1.0371613936520632,-0.9302439646579077,1.127957981768183,-0.8546217609584665,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.2802480369298874,1,0,0.856000977287892,-0.9674140085926088,0.6170379969597711,-1.5008033497977085,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,0.4717422979514547,0,1,-1.1450737135603821,-0.407480937260551,1.7317725092690335,0.3616205489248187,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1.5718292524118322,1,1,1.4377087362554137,2.315726631697854,1.0350634390757445,0.6754076817250265,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,0,0,0,-1.2802480369298874,1,1,0.16958582170621683,-0.9765245297469303,1.1744052531144022,0.8166541808561174,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,1.2051336009250397,1,1,1.2947748297662514,1.8088904717906191,1.4995361525379372,0.5502311435729221,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,0,0,-1.2802480369298874,1,1,0.72470122597808,-0.9691566990797551,1.5924306952303757,0.6990897294835328,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,0,0.02355872391204165,1,1,0.525258565760644,0.16465096748153032,0.6170379969597711,-0.6770064027696697,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.10504664646466222,1,0,0.6814886495976356,0.2798008958727111,1.3601943384992794,-1.6462787860285326,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0.06430268518835193,1,1,0.1729098660431739,0.05858950087141589,1.5924306952303757,-1.762151662561224,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,-1.1580161531009565,1,1,0.9806526399237896,-0.8201015139956155,1.8711143233076912,0.8606351266933433,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.0357842692720256,1,1,1.0155551054618408,-0.7157827378726473,1.5459834238841565,-1.1201990108217152,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,-0.22090504374582004,1,1,0.35573230457582355,-0.17177653403071066,0.29190709753623634,-1.7122502047843715,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.5876006952326126,1,1,0.8410427777715843,-0.2958384492169177,0.9886161677295253,-0.11963249302482615,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.2395040756535771,1,0,0.1380074005051227,-0.9545313346116798,1.1744052531144022,0.6965523672236928,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,-0.01718523736426863,1,1,1.155164967614046,0.40648787647626505,0.570590725613552,0.5282406706543091,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,1,0,-0.5876006952326126,1,0,-0.24425769824496293,-0.5702129337628002,1.1744052531144022,-1.1946283037770207,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,-0.8320644628904743,1,0,-0.37057138304933923,-0.7001426422348415,0.8957216250370867,-1.5278685472360014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
